work_id,work_title,danime_title,tag_id,tag_name
2,パウ・パトロール (シーズン3),パウ・パトロール (シーズン3),2,SF/ファンタジー
3,SK∞ エスケーエイト,SK∞ エスケーエイト,13,青春
3,SK∞ エスケーエイト,SK∞ エスケーエイト,48,管理人のおすすめ
4,ヲタクに恋は難しい OAD 第2話,ヲタクに恋は難しい OAD 第2話,6,恋愛/ラブコメ
5,BEASTARS 第2期,BEASTARS 第2期,27,鬱
5,BEASTARS 第2期,BEASTARS 第2期,13,青春
5,BEASTARS 第2期,BEASTARS 第2期,38,癒し
5,BEASTARS 第2期,BEASTARS 第2期,39,人気
5,BEASTARS 第2期,BEASTARS 第2期,29,学園
5,BEASTARS 第2期,BEASTARS 第2期,48,管理人のおすすめ
5,BEASTARS 第2期,BEASTARS 第2期,25,BL
7,ワンダーエッグ・プライオリティ,ワンダーエッグ・プライオリティ,11,ドラマ/青春
7,ワンダーエッグ・プライオリティ,ワンダーエッグ・プライオリティ,27,鬱
7,ワンダーエッグ・プライオリティ,ワンダーエッグ・プライオリティ,24,百合
9,トロピカル～ジュ！プリキュア,トロピカル～ジュ！プリキュア,5,アクション/バトル
9,トロピカル～ジュ！プリキュア,トロピカル～ジュ！プリキュア,11,ドラマ/青春
9,トロピカル～ジュ！プリキュア,トロピカル～ジュ！プリキュア,13,青春
10,おかしなさばくのスナとマヌ,おかしなさばくのスナとマヌ,4,日常/ほのぼの
10,おかしなさばくのスナとマヌ,おかしなさばくのスナとマヌ,38,癒し
11,WAVE!!～サーフィンやっぺ!!～,WAVE!!～サーフィンやっぺ!!～,7,スポーツ/競技
11,WAVE!!～サーフィンやっぺ!!～,WAVE!!～サーフィンやっぺ!!～,11,ドラマ/青春
13,五等分の花嫁 ∬,五等分の花嫁 ∬,6,恋愛/ラブコメ
13,五等分の花嫁 ∬,五等分の花嫁 ∬,11,ドラマ/青春
13,五等分の花嫁 ∬,五等分の花嫁 ∬,21,萌え
13,五等分の花嫁 ∬,五等分の花嫁 ∬,49,ツンデレ
13,五等分の花嫁 ∬,五等分の花嫁 ∬,38,癒し
13,五等分の花嫁 ∬,五等分の花嫁 ∬,39,人気
13,五等分の花嫁 ∬,五等分の花嫁 ∬,29,学園
13,五等分の花嫁 ∬,五等分の花嫁 ∬,48,管理人のおすすめ
13,五等分の花嫁 ∬,五等分の花嫁 ∬,51,妹
13,五等分の花嫁 ∬,五等分の花嫁 ∬,22,超超萌え萌え
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,2,SF/ファンタジー
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,11,ドラマ/青春
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,14,女性に人気のアニメ
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,17,ラノベ
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,18,幼女
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,28,グロ
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,21,萌え
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,27,鬱
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,32,タイムリープ
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,35,ヤンデレ
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,38,癒し
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,34,泣ける
14,Re:ゼロから始める異世界生活 2ndシーズン 第2部,Re:ゼロから始める異世界生活 2ndシーズン 第2部,20,闇堕ち
15,弱キャラ友崎くん,弱キャラ友崎くん,6,恋愛/ラブコメ
15,弱キャラ友崎くん,弱キャラ友崎くん,17,ラノベ
15,弱キャラ友崎くん,弱キャラ友崎くん,29,学園
15,弱キャラ友崎くん,弱キャラ友崎くん,51,妹
17,スケートリーディング☆スターズ,スケートリーディング☆スターズ,7,スポーツ/競技
17,スケートリーディング☆スターズ,スケートリーディング☆スターズ,11,ドラマ/青春
18,エビシー修業日記,エビシー修業日記,12,ショート
19,IDOLY PRIDE,IDOLY PRIDE,36,アイドル
19,IDOLY PRIDE,IDOLY PRIDE,51,妹
20,怪物事変,怪物事変,2,SF/ファンタジー
20,怪物事変,怪物事変,8,ホラー/サスペンス/推理
20,怪物事変,怪物事変,14,女性に人気のアニメ
20,怪物事変,怪物事変,19,ショタ
21,アズールレーン びそくぜんしんっ！,アズールレーン びそくぜんしんっ！,2,SF/ファンタジー
21,アズールレーン びそくぜんしんっ！,アズールレーン びそくぜんしんっ！,4,日常/ほのぼの
21,アズールレーン びそくぜんしんっ！,アズールレーン びそくぜんしんっ！,12,ショート
21,アズールレーン びそくぜんしんっ！,アズールレーン びそくぜんしんっ！,14,女性に人気のアニメ
21,アズールレーン びそくぜんしんっ！,アズールレーン びそくぜんしんっ！,48,管理人のおすすめ
21,アズールレーン びそくぜんしんっ！,アズールレーン びそくぜんしんっ！,22,超超萌え萌え
22,真・中華一番！ 第2期,真・中華一番！ 第2期,5,アクション/バトル
22,真・中華一番！ 第2期,真・中華一番！ 第2期,11,ドラマ/青春
23,はたらく細胞BLACK,はたらく細胞BLACK,2,SF/ファンタジー
23,はたらく細胞BLACK,はたらく細胞BLACK,5,アクション/バトル
23,はたらく細胞BLACK,はたらく細胞BLACK,14,女性に人気のアニメ
23,はたらく細胞BLACK,はたらく細胞BLACK,31,お仕事
23,はたらく細胞BLACK,はたらく細胞BLACK,48,管理人のおすすめ
24,映画しまじろう しまじろうとそらとぶふね,映画しまじろう しまじろうとそらとぶふね,4,日常/ほのぼの
24,映画しまじろう しまじろうとそらとぶふね,映画しまじろう しまじろうとそらとぶふね,38,癒し
25,魔術士オーフェンはぐれ旅 キムラック編,魔術士オーフェンはぐれ旅 キムラック編,2,SF/ファンタジー
26,闇芝居 (8期),闇芝居 (8期),8,ホラー/サスペンス/推理
26,闇芝居 (8期),闇芝居 (8期),12,ショート
27,ワールドウィッチーズ発進しますっ！,ワールドウィッチーズ発進しますっ！,1,コメディ/ギャグ
27,ワールドウィッチーズ発進しますっ！,ワールドウィッチーズ発進しますっ！,4,日常/ほのぼの
28,Dr.STONE STONE WARS,Dr.STONE STONE WARS,33,頭脳系/心理戦
28,Dr.STONE STONE WARS,Dr.STONE STONE WARS,23,主人公最強
28,Dr.STONE STONE WARS,Dr.STONE STONE WARS,48,管理人のおすすめ
28,Dr.STONE STONE WARS,Dr.STONE STONE WARS,46,元気がない時に観たい
28,Dr.STONE STONE WARS,Dr.STONE STONE WARS,37,アニメ入門
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,2,SF/ファンタジー
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,5,アクション/バトル
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,14,女性に人気のアニメ
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,16,なろう
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,21,萌え
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,13,青春
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,23,主人公最強
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,37,アニメ入門
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,53,異世界転生
29,転生したらスライムだった件 第2期 第1部,転生したらスライムだった件 第2期 第1部,52,異世界
30,裏世界ピクニック,裏世界ピクニック,2,SF/ファンタジー
30,裏世界ピクニック,裏世界ピクニック,8,ホラー/サスペンス/推理
30,裏世界ピクニック,裏世界ピクニック,14,女性に人気のアニメ
30,裏世界ピクニック,裏世界ピクニック,24,百合
31,回復術士のやり直し,回復術士のやり直し,2,SF/ファンタジー
31,回復術士のやり直し,回復術士のやり直し,16,なろう
31,回復術士のやり直し,回復術士のやり直し,20,闇堕ち
32,プレイタの傷,プレイタの傷,2,SF/ファンタジー
32,プレイタの傷,プレイタの傷,11,ドラマ/青春
33,2.43 清陰高校男子バレー部,2.43 清陰高校男子バレー部,7,スポーツ/競技
33,2.43 清陰高校男子バレー部,2.43 清陰高校男子バレー部,11,ドラマ/青春
34,ゆるキャン△ SEASON2,ゆるキャン△ SEASON2,30,まんがタイムきらら
34,ゆるキャン△ SEASON2,ゆるキャン△ SEASON2,38,癒し
35,じみへんっ!! ～地味子を変えちゃう純異性交遊～,じみへんっ!! ～地味子を変えちゃう純異性交遊～,6,恋愛/ラブコメ
35,じみへんっ!! ～地味子を変えちゃう純異性交遊～,じみへんっ!! ～地味子を変えちゃう純異性交遊～,12,ショート
36,アイカツプラネット！,アイカツプラネット！,11,ドラマ/青春
37,ゲキドル,ゲキドル,36,アイドル
38,蜘蛛ですが、なにか？,蜘蛛ですが、なにか？,2,SF/ファンタジー
38,蜘蛛ですが、なにか？,蜘蛛ですが、なにか？,14,女性に人気のアニメ
38,蜘蛛ですが、なにか？,蜘蛛ですが、なにか？,16,なろう
38,蜘蛛ですが、なにか？,蜘蛛ですが、なにか？,53,異世界転生
39,約束のネバーランド Season 2,約束のネバーランド Season 2,2,SF/ファンタジー
39,約束のネバーランド Season 2,約束のネバーランド Season 2,8,ホラー/サスペンス/推理
39,約束のネバーランド Season 2,約束のネバーランド Season 2,14,女性に人気のアニメ
39,約束のネバーランド Season 2,約束のネバーランド Season 2,18,幼女
39,約束のネバーランド Season 2,約束のネバーランド Season 2,28,グロ
39,約束のネバーランド Season 2,約束のネバーランド Season 2,27,鬱
39,約束のネバーランド Season 2,約束のネバーランド Season 2,33,頭脳系/心理戦
39,約束のネバーランド Season 2,約束のネバーランド Season 2,39,人気
39,約束のネバーランド Season 2,約束のネバーランド Season 2,19,ショタ
40,PUI PUI モルカー,PUI PUI モルカー,12,ショート
40,PUI PUI モルカー,PUI PUI モルカー,21,萌え
40,PUI PUI モルカー,PUI PUI モルカー,31,お仕事
40,PUI PUI モルカー,PUI PUI モルカー,38,癒し
41,八十亀ちゃんかんさつにっき 3さつめ,八十亀ちゃんかんさつにっき 3さつめ,1,コメディ/ギャグ
42,のんのんびより のんすとっぷ,のんのんびより のんすとっぷ,1,コメディ/ギャグ
42,のんのんびより のんすとっぷ,のんのんびより のんすとっぷ,14,女性に人気のアニメ
42,のんのんびより のんすとっぷ,のんのんびより のんすとっぷ,38,癒し
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,2,SF/ファンタジー
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,5,アクション/バトル
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,14,女性に人気のアニメ
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,27,鬱
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,24,百合
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,48,管理人のおすすめ
43,プリンセス・プリンシパル Crown Handler 第1章,プリンセス・プリンシパル Crown Handler 第1章,22,超超萌え萌え
44,WIXOSS DIVA(A)LIVE,WIXOSS DIVA(A)LIVE,2,SF/ファンタジー
44,WIXOSS DIVA(A)LIVE,WIXOSS DIVA(A)LIVE,5,アクション/バトル
44,WIXOSS DIVA(A)LIVE,WIXOSS DIVA(A)LIVE,7,スポーツ/競技
44,WIXOSS DIVA(A)LIVE,WIXOSS DIVA(A)LIVE,36,アイドル
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,2,SF/ファンタジー
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,5,アクション/バトル
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,1,コメディ/ギャグ
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,6,恋愛/ラブコメ
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,11,ドラマ/青春
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,14,女性に人気のアニメ
45,劇場版 美少女戦士セーラームーン Eternal 後編,劇場版 美少女戦士セーラームーン Eternal 後編,21,萌え
46,はたらく細胞!!,はたらく細胞!!,2,SF/ファンタジー
46,はたらく細胞!!,はたらく細胞!!,5,アクション/バトル
46,はたらく細胞!!,はたらく細胞!!,14,女性に人気のアニメ
46,はたらく細胞!!,はたらく細胞!!,18,幼女
46,はたらく細胞!!,はたらく細胞!!,31,お仕事
46,はたらく細胞!!,はたらく細胞!!,38,癒し
48,文豪ストレイドッグス わん！,文豪ストレイドッグス わん！,1,コメディ/ギャグ
48,文豪ストレイドッグス わん！,文豪ストレイドッグス わん！,12,ショート
48,文豪ストレイドッグス わん！,文豪ストレイドッグス わん！,14,女性に人気のアニメ
50,オルタンシア・サーガ,オルタンシア・サーガ,2,SF/ファンタジー
51,ワールドトリガー 2ndシーズン,ワールドトリガー 2ndシーズン,2,SF/ファンタジー
51,ワールドトリガー 2ndシーズン,ワールドトリガー 2ndシーズン,5,アクション/バトル
51,ワールドトリガー 2ndシーズン,ワールドトリガー 2ndシーズン,14,女性に人気のアニメ
52,ウマ娘 プリティーダービー Season 2,ウマ娘 プリティーダービー Season 2,11,ドラマ/青春
52,ウマ娘 プリティーダービー Season 2,ウマ娘 プリティーダービー Season 2,36,アイドル
52,ウマ娘 プリティーダービー Season 2,ウマ娘 プリティーダービー Season 2,34,泣ける
53,天地創造デザイン部,天地創造デザイン部,1,コメディ/ギャグ
53,天地創造デザイン部,天地創造デザイン部,38,癒し
55,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,2,SF/ファンタジー
55,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,14,女性に人気のアニメ
55,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,23,主人公最強
55,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,35,ヤンデレ
55,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,たとえばラストダンジョン前の村の少年が序盤の街で暮らすような物語,19,ショタ
56,ログ・ホライズン 円卓崩壊,ログ・ホライズン 円卓崩壊,2,SF/ファンタジー
56,ログ・ホライズン 円卓崩壊,ログ・ホライズン 円卓崩壊,5,アクション/バトル
56,ログ・ホライズン 円卓崩壊,ログ・ホライズン 円卓崩壊,11,ドラマ/青春
57,ホリミヤ,ホリミヤ,11,ドラマ/青春
57,ホリミヤ,ホリミヤ,13,青春
57,ホリミヤ,ホリミヤ,29,学園
57,ホリミヤ,ホリミヤ,48,管理人のおすすめ
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,2,SF/ファンタジー
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,14,女性に人気のアニメ
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,16,なろう
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,48,管理人のおすすめ
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,53,異世界転生
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,52,異世界
58,無職転生 ～異世界行ったら本気だす～,無職転生 ～異世界行ったら本気だす～,22,超超萌え萌え
59,イドゥン・クロニクルズ パート2,イドゥン・クロニクルズ パート2,5,アクション/バトル
59,イドゥン・クロニクルズ パート2,イドゥン・クロニクルズ パート2,27,鬱
59,イドゥン・クロニクルズ パート2,イドゥン・クロニクルズ パート2,52,異世界
60,装甲娘戦機,装甲娘戦機,2,SF/ファンタジー
60,装甲娘戦機,装甲娘戦機,3,ロボット/メカアニメ
60,装甲娘戦機,装甲娘戦機,5,アクション/バトル
63,バック・アロウ,バック・アロウ,2,SF/ファンタジー
63,バック・アロウ,バック・アロウ,3,ロボット/メカアニメ
63,バック・アロウ,バック・アロウ,5,アクション/バトル
64,七つの大罪 憤怒の審判,七つの大罪 憤怒の審判,2,SF/ファンタジー
64,七つの大罪 憤怒の審判,七つの大罪 憤怒の審判,5,アクション/バトル
64,七つの大罪 憤怒の審判,七つの大罪 憤怒の審判,14,女性に人気のアニメ
65,土下座で頼んでみた 第13話「異世界転生して土下座始めました」,土下座で頼んでみた 第13話「異世界転生して土下座始めました」,1,コメディ/ギャグ
65,土下座で頼んでみた 第13話「異世界転生して土下座始めました」,土下座で頼んでみた 第13話「異世界転生して土下座始めました」,12,ショート
66,夏目友人帳 石起こしと怪しき来訪者,夏目友人帳 石起こしと怪しき来訪者,2,SF/ファンタジー
66,夏目友人帳 石起こしと怪しき来訪者,夏目友人帳 石起こしと怪しき来訪者,8,ホラー/サスペンス/推理
66,夏目友人帳 石起こしと怪しき来訪者,夏目友人帳 石起こしと怪しき来訪者,11,ドラマ/青春
66,夏目友人帳 石起こしと怪しき来訪者,夏目友人帳 石起こしと怪しき来訪者,14,女性に人気のアニメ
66,夏目友人帳 石起こしと怪しき来訪者,夏目友人帳 石起こしと怪しき来訪者,38,癒し
67,幼女社長,幼女社長,1,コメディ/ギャグ
67,幼女社長,幼女社長,12,ショート
69,タイバン！,タイバン！,11,ドラマ/青春
69,タイバン！,タイバン！,29,学園
69,タイバン！,タイバン！,40,ゲーム原作
70,異世界の門 ～紡がれた絆と共鳴する生命～,異世界の門 ～紡がれた絆と共鳴する生命～,2,SF/ファンタジー
70,異世界の門 ～紡がれた絆と共鳴する生命～,異世界の門 ～紡がれた絆と共鳴する生命～,29,学園
70,異世界の門 ～紡がれた絆と共鳴する生命～,異世界の門 ～紡がれた絆と共鳴する生命～,52,異世界
72,怪病医ラムネ,怪病医ラムネ,2,SF/ファンタジー
72,怪病医ラムネ,怪病医ラムネ,8,ホラー/サスペンス/推理
72,怪病医ラムネ,怪病医ラムネ,48,管理人のおすすめ
74,アリス・ギア・アイギス,アリス・ギア・アイギス,5,アクション/バトル
74,アリス・ギア・アイギス,アリス・ギア・アイギス,40,ゲーム原作
75,アイ★チュウ,アイ★チュウ,11,ドラマ/青春
75,アイ★チュウ,アイ★チュウ,36,アイドル
76,俺だけ入れる隠しダンジョン,俺だけ入れる隠しダンジョン,2,SF/ファンタジー
76,俺だけ入れる隠しダンジョン,俺だけ入れる隠しダンジョン,16,なろう
77,天空侵犯,天空侵犯,8,ホラー/サスペンス/推理
77,天空侵犯,天空侵犯,33,頭脳系/心理戦
77,天空侵犯,天空侵犯,29,学園
78,アイドールズ！,アイドールズ！,11,ドラマ/青春
78,アイドールズ！,アイドールズ！,12,ショート
79,囀る鳥は羽ばたかない OAD「Don't Stay Gold」,囀る鳥は羽ばたかない OAD「Don't Stay Gold」,25,BL
80,Tokyo 7th シスターズ -僕らは青空になる-,Tokyo 7th シスターズ -僕らは青空になる-,11,ドラマ/青春
80,Tokyo 7th シスターズ -僕らは青空になる-,Tokyo 7th シスターズ -僕らは青空になる-,13,青春
80,Tokyo 7th シスターズ -僕らは青空になる-,Tokyo 7th シスターズ -僕らは青空になる-,36,アイドル
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,2,SF/ファンタジー
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,5,アクション/バトル
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,1,コメディ/ギャグ
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,6,恋愛/ラブコメ
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,11,ドラマ/青春
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,14,女性に人気のアニメ
81,劇場版 美少女戦士セーラームーン Eternal 前編,劇場版 美少女戦士セーラームーン Eternal 前編,21,萌え
82,SHOW BY ROCK!!STARS!!,SHOW BY ROCK!!STARS!!,2,SF/ファンタジー
82,SHOW BY ROCK!!STARS!!,SHOW BY ROCK!!STARS!!,1,コメディ/ギャグ
82,SHOW BY ROCK!!STARS!!,SHOW BY ROCK!!STARS!!,11,ドラマ/青春
82,SHOW BY ROCK!!STARS!!,SHOW BY ROCK!!STARS!!,14,女性に人気のアニメ
83,銀魂 THE SEMI-FINAL,銀魂 THE SEMI-FINAL,5,アクション/バトル
83,銀魂 THE SEMI-FINAL,銀魂 THE SEMI-FINAL,1,コメディ/ギャグ
83,銀魂 THE SEMI-FINAL,銀魂 THE SEMI-FINAL,11,ドラマ/青春
83,銀魂 THE SEMI-FINAL,銀魂 THE SEMI-FINAL,14,女性に人気のアニメ
84,銀魂 THE FINAL,銀魂 THE FINAL,5,アクション/バトル
84,銀魂 THE FINAL,銀魂 THE FINAL,1,コメディ/ギャグ
84,銀魂 THE FINAL,銀魂 THE FINAL,14,女性に人気のアニメ
86,EX-ARM エクスアーム,EX-ARM エクスアーム,2,SF/ファンタジー
86,EX-ARM エクスアーム,EX-ARM エクスアーム,5,アクション/バトル
86,EX-ARM エクスアーム,EX-ARM エクスアーム,1,コメディ/ギャグ
87,劇場版 生徒会役員共2,劇場版 生徒会役員共2,1,コメディ/ギャグ
87,劇場版 生徒会役員共2,劇場版 生徒会役員共2,6,恋愛/ラブコメ
87,劇場版 生徒会役員共2,劇場版 生徒会役員共2,14,女性に人気のアニメ
88,舞妓さんちのまかないさん,舞妓さんちのまかないさん,4,日常/ほのぼの
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,2,SF/ファンタジー
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,4,日常/ほのぼの
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,14,女性に人気のアニメ
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,31,お仕事
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,38,癒し
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,34,泣ける
89,ARIA The CREPUSCOLO,ARIA The CREPUSCOLO,48,管理人のおすすめ
98,キングダム 第3シリーズ,キングダム 第3シリーズ,9,歴史/戦記
98,キングダム 第3シリーズ,キングダム 第3シリーズ,11,ドラマ/青春
140,スライム倒して300年、知らないうちにレベルMAXになってました,スライム倒して300年、知らないうちにレベルMAXになってました,16,なろう
143,戦闘員、派遣します！,戦闘員、派遣します！,16,なろう
193,言霊少女 the Animation -Microphone soul spinners-,言霊少女 the Animation -Microphone soul spinners-,11,ドラマ/青春
193,言霊少女 the Animation -Microphone soul spinners-,言霊少女 the Animation -Microphone soul spinners-,12,ショート
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,2,SF/ファンタジー
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,11,ドラマ/青春
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,14,女性に人気のアニメ
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,17,ラノベ
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,18,幼女
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,28,グロ
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,21,萌え
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,27,鬱
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,32,タイムリープ
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,48,管理人のおすすめ
196,Re:ゼロから始める異世界生活 新編集版,Re:ゼロから始める異世界生活 新編集版,52,異世界
197,ドロヘドロ,ドロヘドロ,28,グロ
197,ドロヘドロ,ドロヘドロ,21,萌え
197,ドロヘドロ,ドロヘドロ,27,鬱
197,ドロヘドロ,ドロヘドロ,31,お仕事
199,映像研には手を出すな！,映像研には手を出すな！,13,青春
199,映像研には手を出すな！,映像研には手を出すな！,31,お仕事
199,映像研には手を出すな！,映像研には手を出すな！,39,人気
199,映像研には手を出すな！,映像研には手を出すな！,34,泣ける
199,映像研には手を出すな！,映像研には手を出すな！,29,学園
199,映像研には手を出すな！,映像研には手を出すな！,48,管理人のおすすめ
200,魔術士オーフェンはぐれ旅,魔術士オーフェンはぐれ旅,2,SF/ファンタジー
200,魔術士オーフェンはぐれ旅,魔術士オーフェンはぐれ旅,17,ラノベ
201,群れなせ！シートン学園,群れなせ！シートン学園,2,SF/ファンタジー
201,群れなせ！シートン学園,群れなせ！シートン学園,6,恋愛/ラブコメ
201,群れなせ！シートン学園,群れなせ！シートン学園,14,女性に人気のアニメ
201,群れなせ！シートン学園,群れなせ！シートン学園,48,管理人のおすすめ
202,SHOW BY ROCK!! ましゅまいれっしゅ!!,SHOW BY ROCK!! ましゅまいれっしゅ!!,2,SF/ファンタジー
202,SHOW BY ROCK!! ましゅまいれっしゅ!!,SHOW BY ROCK!! ましゅまいれっしゅ!!,1,コメディ/ギャグ
202,SHOW BY ROCK!! ましゅまいれっしゅ!!,SHOW BY ROCK!! ましゅまいれっしゅ!!,11,ドラマ/青春
202,SHOW BY ROCK!! ましゅまいれっしゅ!!,SHOW BY ROCK!! ましゅまいれっしゅ!!,14,女性に人気のアニメ
203,りばあす,りばあす,4,日常/ほのぼの
203,りばあす,りばあす,12,ショート
203,りばあす,りばあす,29,学園
204,地縛少年花子くん,地縛少年花子くん,1,コメディ/ギャグ
204,地縛少年花子くん,地縛少年花子くん,8,ホラー/サスペンス/推理
204,地縛少年花子くん,地縛少年花子くん,21,萌え
204,地縛少年花子くん,地縛少年花子くん,29,学園
204,地縛少年花子くん,地縛少年花子くん,25,BL
204,地縛少年花子くん,地縛少年花子くん,51,妹
204,地縛少年花子くん,地縛少年花子くん,19,ショタ
205,22/7,22/7,11,ドラマ/青春
205,22/7,22/7,27,鬱
205,22/7,22/7,31,お仕事
205,22/7,22/7,36,アイドル
206,はてな☆イリュージョン,はてな☆イリュージョン,5,アクション/バトル
206,はてな☆イリュージョン,はてな☆イリュージョン,6,恋愛/ラブコメ
206,はてな☆イリュージョン,はてな☆イリュージョン,17,ラノベ
206,はてな☆イリュージョン,はてな☆イリュージョン,13,青春
206,はてな☆イリュージョン,はてな☆イリュージョン,29,学園
207,ネコぱら,ネコぱら,6,恋愛/ラブコメ
207,ネコぱら,ネコぱら,18,幼女
207,ネコぱら,ネコぱら,24,百合
207,ネコぱら,ネコぱら,38,癒し
207,ネコぱら,ネコぱら,40,ゲーム原作
