title,
アニマエール!,
イエスタデイをうたって,
池袋ウエストゲートパーク,
11eyes,
うちのメイドがウザすぎる!,
宇宙家族カールビンソン,
幼なじみが絶対に負けないラブコメ,
ガヴリールドロップアウト,
可愛いだけじゃない式守さん,
ガンバレー部NEXT!,
銀河機攻隊 マジェスティックプリンス,
GJ部,
月刊少女野崎くん,
恋する小惑星,
恋姫†無双 (アニメ),
恋姫†無双 †はわわっDVD七巻はOVAすぺしゃるですよ〜†,
三者三葉,
真・恋姫†無双,
真・恋姫†無双 〜乙女大乱〜,
真・恋姫†無双 〜乙女大乱〜 †あわわっDVD第七巻はOVAすぺしゃるです〜†,
真・恋姫†無双 †はにゃDVD第七巻はOVAすぺしゃるなのだ†,
SELECTION PROJECT,
世話やきキツネの仙狐さん,
先輩がうざい後輩の話,
多田くんは恋をしない,
ダンベル何キロ持てる?,
刀剣乱舞-花丸-,
曇天に笑う,
夏雪ランデブー,
NEW GAME!,
PJベリーのもぐもぐむにゃむにゃ,
緋弾のアリアAA,
干物妹!うまるちゃん,
プラスティック・メモリーズ,
放課後ていぼう日誌,
星空へ架かる橋,
Myself ; Yourself,
魔王城でおやすみ,
魔界王子 devils and realist,
まんがーる!,
未確認で進行形,
ミカグラ学園組曲,
Memories Off 5 とぎれたフィルム THE ANIMATION,
薬師寺涼子の怪奇事件簿,
ゆるゆり,
ラクエンロジック,
恋愛ラボ,
ラブリームービー いとしのムーコ,
私に天使が舞い降りた!,
