title,
進撃の巨人,
HUNTER×HUNTER,
コードギアス 反逆のルルーシュ,
DEATH NOTE,
喰霊-零-,
PSYCHO-PASS サイコパス 3,
最終兵器彼女,
東京喰種,
School Days,
炎炎ノ消防隊,
デュラララ!!,
呪術廻戦,
鬼滅の刃,
ドラゴンボール,
幽遊白書,
BLEACH,
るろうに剣心-明治剣客浪漫譚-,
るろうに剣心-明治剣客浪漫譚-,
NARUTO,
ひぐらしのなく頃に,
ジョジョの奇妙な冒険,
化物語,
PSYCHO-PASS サイコパス 2,
BLACK LAGOON,
デッドマン・ワンダーランド,
監獄学園,
魔法少女まどか☆マギカ,
約束のネバーランド,
Re:ゼロから始める異世界生活,
ダンガンロンパ 希望の学園と絶望の高校生 The Animation,
がっこうぐらし!,
さらざんまい,
Re:ゼロから始める異世界生活 2ndシーズン 第2部,
ダンガンロンパ3 -The End of 希望ヶ峰学園-,
少女終末旅行,
機動戦士ガンダム 鉄血のオルフェンズ 第2期,
ケムリクサ,
スマイルプリキュア!,
魔女の旅々,
進撃の巨人 Season2,
結城友奈は勇者である -鷲尾須美の章-/-勇者の章-,
ベルセルク(2016),
彼方のアストラ,
ブラック・ブレット,
ダンジョンに出会いを求めるのは間違っているだろうかII,
ダンガンロンパ3 -The End of 希望ヶ峰学園- 絶望編,
マギ The Kingdom of magic (2期)       ,
迷家-マヨイガ-,
Lostorage incited WIXOSS,
されど罪人は竜と踊る,
チェインクロニクル ヘクセイタスの閃,
閃乱カグラ SHINOVI MASTER -東京妖魔篇-,
プリティーリズム・ディアマイフューチャー,
TOKKO 特公,
Night Walker ナイトウォーカー,
モンスターハンター ストーリーズ,
はねバド！,
遊戯王デュエルモンスターズGX,
デート・ア・ライブ,
Fate/stay night,
SHUFFLE!,
回復術士のやり直し,
