title,url,
呪術廻戦,https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/29/2/24292_1_8_8b.png?1609119057000
ジョジョの奇妙な冒険 黄金の風,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/43/4/22434_1_8_8b.png?1551346947000
氷菓,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/83/8/10838_1_8_8b.png?1551181755000
炎炎ノ消防隊,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/85/1/22851_1_8_8b.png?1562043600000
STEINS;GATE,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/69/3/10693_1_8_8b.png?1551421630000
ジョジョの奇妙な冒険 ダイヤモンドは砕けない,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/56/3/21563_1_8_8b.png?1551271077000
PSYCHO-PASS　サイコパス,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/19/1/11191_1_8_8b.png?1552445954000
炎炎ノ消防隊 弐ノ章,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/03/3/24033_1_8_8b.png?1592359590000
夏目友人帳,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/84/7/10847_1_8_8b.png?1551178021000
化物語,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/16/8/11168_1_8_8b.png?1552446014000
ジョジョの奇妙な冒険,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/49/5/20495_1_8_8b.png?1551269211000
妖怪ウォッチ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/50/1/11501_1_8_8b.png?1551174821000
シュタインズ・ゲート ゼロ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/08/3/22083_1_8_8b.png?1551347601000
ジョジョの奇妙な冒険 スターダストクルセイダース,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/48/9/20489_1_8_8b.png?1551270584000
ひぐらしのなく頃に,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/95/4/10954_1_8_8b.png?1551174577000
ジョジョの奇妙な冒険 スターダストクルセイダース エジプト編,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/60/3/20603_1_8_8b.png?1551264794000
黒執事,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/33/0/11330_1_8_8b.png?1551181768000
続 夏目友人帳,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/84/8/10848_1_8_8b.png?1551182756000
青の祓魔師,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/31/2/21312_1_8_8b.png?1551266584000
DEATH NOTE -デスノート-,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/18/7/20187_1_8_8b.png?1551181404000
夏目友人帳 参,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/84/9/10849_1_8_8b.png?1551420299000
デュラララ!!,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/00/9/10009_1_8_8b.png?1550563239000
ひぐらしのなく頃に解,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/03/6/11036_1_8_8b.png?1551174392000
東京喰種トーキョーグール,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/24/2/20242_1_8_8b.png?1551179676000
夏目友人帳 肆,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/85/0/10850_1_8_8b.png?1551183700000
東京喰種トーキョーグール√A,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/29/6/20296_1_8_8b.png?1551265718000
アカメが斬る！,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/37/8/11378_1_8_8b.png?1551178236000
PSYCHO-PASS サイコパス 2,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/51/4/11514_1_8_8b.png?1552446941000
偽物語,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/32/9/11329_1_8_8b.png?1551420820000
ロード・エルメロイⅡ世の事件簿　-魔眼蒐集列車 Grace note-,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/59/7/22597_1_8_8b.png?1560501080000
ひぐらしのなく頃に業,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/25/1/24251_1_8_8b.png?1602208809000
夏目友人帳 伍,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/17/6/21176_1_8_8b.png?1551267965000
虚構推理,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/12/9/23129_1_8_8b.png?1575598053000
寄生獣　セイの格率,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/49/5/11495_1_8_8b.png?1552447800000
夏目友人帳 陸,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/53/1/21531_1_8_8b.png?1551265398000
東京喰種トーキョーグール：re,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/10/7/22107_1_8_8b.png?1551348549000
ゾンビランドサガ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/41/1/22411_1_8_8b.png?1551354077000
未来日記,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/68/2/10682_1_8_8b.png?1551422644000
ダーウィンズゲーム,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/16/0/23160_1_8_8b.png?1576474208000
約束のネバーランド,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/05/5/23055_1_8_8b.png?1570519808000
僕だけがいない街,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/52/7/20527_1_8_8b.png?1552446391000
蟲師,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/16/4/11164_1_8_8b.png?1551182316000
ゲゲゲの鬼太郎（第6作）,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/13/3/22133_1_8_8b.png?1570935607000
「東京喰種トーキョーグール:re」（第2期）,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/42/2/22422_1_8_8b.png?1551350294000
終物語,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/37/7/20377_1_8_8b.png?1552446777000
無能なナナ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/24/9/24249_1_8_8b.png?1599638599000
彼方のアストラ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/82/3/22823_1_8_8b.png?1560407408000
GOSICK-ゴシック-,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/61/2/10612_1_8_8b.png?1551177832000
咲 -Saki- 全国編,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/11/3/11113_1_8_8b.png?1551174425000
甲鉄城のカバネリ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/67/6/21676_1_8_8b.png?1551267344000
PSYCHO-PASS サイコパス　新編集版,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/36/6/11366_1_8_8b.png?1552445195000
暦物語,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/45/6/22456_1_8_8b.png?1551420576000
学園黙示録ハイスクールオブザデッド,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/98/4/10984_1_8_8b.png?1551182153000
がっこうぐらし！,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/22/4/20224_1_8_8b.png?1551183147000
怪物事変,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/44/8/24448_1_8_8b.png?1608004890000
Another,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/64/6/10646_1_8_8b.png?1551176781000
地獄少女,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/38/3/10383_1_8_8b.png?1551175319000
グリザイアの果実,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/50/9/11509_1_8_8b.png?1551182887000
地縛少年花子くん,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/15/9/23159_1_8_8b.png?1576641857000
ゴーストハント,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/47/3/20473_1_8_8b.png?1551420030000
ダンガンロンパ　The Animation,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/01/9/21019_1_8_8b.png?1551266766000
歌舞伎町シャーロック,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/98/6/22986_1_8_8b.png?1569308479000
黒執事Ⅱ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/33/1/11331_1_8_8b.png?1551420730000
うみねこのなく頃に,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/07/2/10072_1_8_8b.png?1551421345000
青の祓魔師　京都不浄王篇,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/00/7/22007_1_8_8b.png?1551349671000
櫻子さんの足下には死体が埋まっている,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/36/5/20365_1_8_8b.png?1551271175000
うしおととら,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/00/0/22000_1_8_8b.png?1551352138000
地獄先生ぬ～べ～,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/58/1/21581_1_8_8b.png?1551266654000
School Days,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/10/15/4/10154_1_8_8b.png?1551177333000
憂国のモリアーティ,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/24/30/4/24304_1_8_8b.png?1615782606000
ジョーカー・ゲーム,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/87/2/20872_1_8_8b.png?1551261149000
ONE OUTS,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/21/67/9/21679_1_8_8b.png?1551265996000
残響のテロル,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/36/7/11367_1_8_8b.png?1552444362000
黒執事 Book of Circus,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/11/35/3/11353_1_8_8b.png?1551422316000
グリザイアの楽園,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/20/12/2/20122_1_8_8b.png?1551420080000
「終物語」まよいヘル／ひたぎランデブー／おうぎダーク,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/22/45/5/22455_1_8_8b.png?1551347896000
富豪刑事 Balance:UNLIMITED,	https://cs1.anime.dmkt-sp.jp/anime_kv/img/23/75/1/23751_1_8_8b.png?1584954146000
