title,
ダンガンロンパ 希望の学園と絶望の高校生 The Animation,
ラブライブ!虹ヶ咲学園スクールアイドル同好会,
がっこうぐらし!,
ラブライブ!サンシャイン!!(第2期),
IS 〈インフィニット・ストラトス〉,
魔法科高校の劣等生,
銀の匙 Silver Spoon,
Charlotte(シャーロット),
ツルネ ―風舞高校弓道部―,
響け!ユーフォニアム,
ラブライブ!,
けいおん!!,
ガールズ＆パンツァー,
映像研には手を出すな!,
群れなせ!シートン学園,
がくえんゆーとぴあ まなびストレート!,
やはり俺の青春ラブコメはまちがっている。,
けいおん!,
恋と選挙とチョコレート,
ラブライブ!サンシャイン!!,
バカとテストと召喚獣,
おおきく振りかぶって,
氷菓,
フルメタル・パニック!,
キルラキル,
美男高校地球防衛部LOVE!LOVE!,
ご注文はうさぎですか?BLOOM,
とある科学の超電磁砲,
涼宮ハルヒの憂鬱,
私がモテないのはどう考えてもお前らが悪い!,
ハイスクール・フリート(はいふり),
ReLIFE(リライフ),
スタミュ 高校星歌劇(第3期),
TARI TARI,
Free!,
とらドラ!,
からかい上手の高木さん,
Just Because!,
カードキャプターさくら クリアカード編,
浦島坂田船の日常,
五等分の花嫁,
呪術廻戦,
学園黙示録 HIGHSCHOOL OF THE DEAD,
グリザイアの果実,
魔装学園H×H,
マリア様がみてる,
月がきれい,
落第騎士の英雄譚,
生徒会の一存,
咲-Saki-,
とある魔術の禁書目録,
スロウスタート,
監獄学園,
響け!ユーフォニアム2,
聲の形,
ハイスコアガール,
黄昏乙女×アムネジア,
School Days,
ちはやふる,
学戦都市アスタリスク,
CLANNAD ～AFTER STORY～,
アサルトリリィ BOUQUET,
緋弾のアリア,
リトルウィッチアカデミア(TV版),
フルメタル・パニック? ふもっふ,
コードギアス 反逆のルルーシュ,
CLANNAD,
フルーツバスケット 2nd season,
咲-Saki-阿知賀編 episode of side-A,
宇宙よりも遠い場所,
やはり俺の青春ラブコメはまちがっている。完,
Angel Beats!,
イナズマイレブン アレスの天秤,
魔王学院の不適合者～史上最強の魔王の始祖、転生して子孫たちの学校へ通う～,
舞-HiME,
僕だけがいない街,
ちはやふる2,
やはり俺の青春ラブコメはまちがっている。続,
あんハピ♪,
桜蘭高校ホスト部,
ましろ色シンフォニー -The color of lovers-,
恋する小惑星,
オオカミさんと七人の仲間たち,
黒子のバスケ,
エロマンガ先生,
無能なナナ,
ネトゲの嫁は女の子じゃないと思った?,
BEASTARS(ビースターズ),
坂道のアポロン,
もしドラ,
とある科学の超電磁砲S,
スタミュ-高校星歌劇-(第2期),
徒然チルドレン,
日常,
君に届け,
会長はメイド様!,
生徒会役員共,
俺がお嬢様学校に「庶民サンプル」としてゲッツされた件,
田中くんはいつもけだるげ,
ゲーマーズ!,
この中に1人、妹がいる!,
賭ケグルイ××,
リズと青い鳥,
アイカツオンパレード!,
ダンガンロンパ3 -The End of 希望ヶ峰学園-,
宙のまにまに,
革命機ヴァルヴレイヴ,
あずまんが大王,
かぐや様は告らせたい～天才たちの恋愛頭脳戦～,
かぐや様は告らせたい？～天才たちの恋愛頭脳戦～,
ダンジョンに出会いを求めるのは間違っているだろうかIII,
セイレン,
キャプテン翼(2018),
さくら荘のペットな彼女,
たまこまーけっと,
俺の彼女と幼なじみが修羅場すぎる,
秒速5センチメートル,
はねバド!,
球詠,
坂本ですが?,
バンブーブレード,
安達としまむら,
めだかボックス,
12歳。,
のうりん,
寄宿学校のジュリエット,
きんいろモザイク,
SERVAMP -サーヴァンプ-,
おそ松さん第2期,
中二病でも恋がしたい!,
のんのんびより,
トリニティセブン,
アマガミSS,
魔法つかいプリキュア!,
ロウきゅーぶ!,
学園アリス,
あひるの空,
ひぐらしのなく頃に業,
ハルチカ～ハルタとチカは青春する～,
青春ブタ野郎はバニーガール先輩の夢を見ない,
orange,
うたの☆プリンスさまっ♪ マジLOVE1000%,
おそ松さん,
とある科学の一方通行,
干物妹!うまるちゃん,
ココロコネクト,
失われた未来を求めて,
あの日見た花の名前を僕達はまだ知らない。,
あまんちゅ!,
ひだまりスケッチ,
進撃の巨人 Season2,
放課後ていぼう日誌,
少女☆歌劇 レヴュースタァライト,
SSSS.GRIDMAN,
恋愛ラボ,
この美術部には問題がある!,
ハイキュー!!,
Another,
僕は友達が少ない,
地縛少年花子くん,
3月のライオン 第2シリーズ,
学園ハンサム,
ようこそ実力至上主義の教室へ,
Rewrite(リライト),
バカとテストと召喚獣にっ!,
賭ケグルイ,
モブサイコ100II,
コードギアス 反逆のルルーシュ R2,
乙女はお姉さまに恋してる,
弱キャラ友崎くん,
フルーツバスケット(2019),
とある魔術の禁書目録II,
ロザリオとバンパイア,
琴浦さん,
宇宙のステルヴィア,
魔法科高校の劣等生 来訪者編,
アイカツフレンズ!,
ホリミヤ,
天気の子,
MAJOR,
RDG レッドデータガール,
true tears,
時をかける少女,
まよチキ!,
火ノ丸相撲,
色づく世界の明日から,
アオハライド,
3月のライオン,
Persona4 the ANIMATION,
STAR DRIVER 輝きのタクト,
ツキウタ。,
学園BASARA,
Classroom☆Crisis(クラスルームクライシス),
君の名は。,
クロムクロ,
かんなぎ,
生徒会の一存Lv.2,
神さまのいない日曜日,
星合の空,
地獄少女 宵伽(第4期),
